Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2009","2009","3050","FAO TIER 1","ha","846387.7143","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2010","2010","3050","FAO TIER 1","ha","1254061.3323","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2011","2011","3050","FAO TIER 1","ha","1322931.6283","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2012","2012","3050","FAO TIER 1","ha","2164601.7763","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2013","2013","3050","FAO TIER 1","ha","614499.7499","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2014","2014","3050","FAO TIER 1","ha","2023204.2812","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2015","2015","3050","FAO TIER 1","ha","728108.6478","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2016","2016","3050","FAO TIER 1","ha","1415690.7184","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2017","2017","3050","FAO TIER 1","ha","891270.7448","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2018","2018","3050","FAO TIER 1","ha","1258903.4048","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2019","2019","3050","FAO TIER 1","ha","1160888.2697","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2020","2020","3050","FAO TIER 1","ha","651979.4392","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6797","Other forest","2021","2021","3050","FAO TIER 1","ha","635661.2558","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2001","2001","3050","FAO TIER 1","ha","1461.6118","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2002","2002","3050","FAO TIER 1","ha","1592.6762","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2003","2003","3050","FAO TIER 1","ha","4748.9944","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2004","2004","3050","FAO TIER 1","ha","795.0795","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2005","2005","3050","FAO TIER 1","ha","4814.5542","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2006","2006","3050","FAO TIER 1","ha","1075.4179","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2007","2007","3050","FAO TIER 1","ha","4057.9443","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2008","2008","3050","FAO TIER 1","ha","580.528","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2009","2009","3050","FAO TIER 1","ha","3634.455","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2010","2010","3050","FAO TIER 1","ha","580.5804","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2011","2011","3050","FAO TIER 1","ha","860.2826","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2012","2012","3050","FAO TIER 1","ha","5219.6664","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2013","2013","3050","FAO TIER 1","ha","2966.8526","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2014","2014","3050","FAO TIER 1","ha","645.3021","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2015","2015","3050","FAO TIER 1","ha","861.149","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2016","2016","3050","FAO TIER 1","ha","1941.0462","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2017","2017","3050","FAO TIER 1","ha","1697.8767","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2018","2018","3050","FAO TIER 1","ha","64.6959","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2019","2019","3050","FAO TIER 1","ha","344.1554","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2020","2020","3050","FAO TIER 1","ha","472.6473","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6791","Closed shrubland","2021","2021","3050","FAO TIER 1","ha","279.3611","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2001","2001","3050","FAO TIER 1","ha","1979977.8357","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2002","2002","3050","FAO TIER 1","ha","2623425.6001","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2003","2003","3050","FAO TIER 1","ha","4312791.3481","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2004","2004","3050","FAO TIER 1","ha","1706369.0376","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2005","2005","3050","FAO TIER 1","ha","2937249.0819","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2006","2006","3050","FAO TIER 1","ha","3447450.2399","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2007","2007","3050","FAO TIER 1","ha","3371001.5839","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2008","2008","3050","FAO TIER 1","ha","3262125.5979","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2009","2009","3050","FAO TIER 1","ha","1963916.0485","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2010","2010","3050","FAO TIER 1","ha","2007881.2913","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2011","2011","3050","FAO TIER 1","ha","2767833.5049","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2012","2012","3050","FAO TIER 1","ha","2490431.2203","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2013","2013","3050","FAO TIER 1","ha","554872.8839","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2014","2014","3050","FAO TIER 1","ha","3732934.0767","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2015","2015","3050","FAO TIER 1","ha","2763462.0403","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2016","2016","3050","FAO TIER 1","ha","1163698.8114","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2017","2017","3050","FAO TIER 1","ha","1891739.9897","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2018","2018","3050","FAO TIER 1","ha","1323765.448","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2019","2019","3050","FAO TIER 1","ha","2241022.1515","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2020","2020","3050","FAO TIER 1","ha","1577072.1543","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6794","Grassland","2021","2021","3050","FAO TIER 1","ha","1293421.4243","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2001","2001","3050","FAO TIER 1","ha","1195931.1311","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2002","2002","3050","FAO TIER 1","ha","577933.5705","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2003","2003","3050","FAO TIER 1","ha","1976819.4032","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2004","2004","3050","FAO TIER 1","ha","45423.855","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2005","2005","3050","FAO TIER 1","ha","265628.559","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2006","2006","3050","FAO TIER 1","ha","135776.9","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2007","2007","3050","FAO TIER 1","ha","215382.685","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2008","2008","3050","FAO TIER 1","ha","202543.0763","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2009","2009","3050","FAO TIER 1","ha","393587.7894","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2010","2010","3050","FAO TIER 1","ha","1472051.8153","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2011","2011","3050","FAO TIER 1","ha","211534.0984","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2012","2012","3050","FAO TIER 1","ha","436098.6859","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2013","2013","3050","FAO TIER 1","ha","484228.3492","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2014","2014","3050","FAO TIER 1","ha","130463.3106","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2015","2015","3050","FAO TIER 1","ha","79417.6499","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2016","2016","3050","FAO TIER 1","ha","801907.3042","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2017","2017","3050","FAO TIER 1","ha","128250.5315","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2018","2018","3050","FAO TIER 1","ha","254274.644","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2019","2019","3050","FAO TIER 1","ha","1004700.3387","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2020","2020","3050","FAO TIER 1","ha","1461193.9675","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6792","Open shrubland","2021","2021","3050","FAO TIER 1","ha","883058.6457","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2001","2001","3050","FAO TIER 1","ha","2538807.2556","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2002","2002","3050","FAO TIER 1","ha","4172290.9318","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2003","2003","3050","FAO TIER 1","ha","6888894.6763","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2004","2004","3050","FAO TIER 1","ha","1853500.707","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2005","2005","3050","FAO TIER 1","ha","2928250.7328","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2006","2006","3050","FAO TIER 1","ha","2788068.1672","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2007","2007","3050","FAO TIER 1","ha","2107891.3346","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2008","2008","3050","FAO TIER 1","ha","6184886.6442","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2009","2009","3050","FAO TIER 1","ha","3084519.717","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2010","2010","3050","FAO TIER 1","ha","2322957.3006","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2011","2011","3050","FAO TIER 1","ha","3833269.3996","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2012","2012","3050","FAO TIER 1","ha","3846921.0689","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2013","2013","3050","FAO TIER 1","ha","2610139.0598","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2014","2014","3050","FAO TIER 1","ha","6238596.1448","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2015","2015","3050","FAO TIER 1","ha","2325296.3384","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2016","2016","3050","FAO TIER 1","ha","2830542.8861","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2017","2017","3050","FAO TIER 1","ha","2300638.2278","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2018","2018","3050","FAO TIER 1","ha","4972326.9484","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2019","2019","3050","FAO TIER 1","ha","3655013.4717","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2020","2020","3050","FAO TIER 1","ha","4053770.7583","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6760","Savanna","2021","2021","3050","FAO TIER 1","ha","5512789.9327","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2001","2001","3050","FAO TIER 1","ha","729491.9771","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2002","2002","3050","FAO TIER 1","ha","2712389.7083","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2003","2003","3050","FAO TIER 1","ha","5651188.7897","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2004","2004","3050","FAO TIER 1","ha","1949075.7699","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2005","2005","3050","FAO TIER 1","ha","1490671.2471","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2006","2006","3050","FAO TIER 1","ha","2212348.1387","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2007","2007","3050","FAO TIER 1","ha","1514588.0627","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2008","2008","3050","FAO TIER 1","ha","4491474.3036","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2009","2009","3050","FAO TIER 1","ha","1557681.4236","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2010","2010","3050","FAO TIER 1","ha","1463146.6607","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2011","2011","3050","FAO TIER 1","ha","3064334.5327","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2012","2012","3050","FAO TIER 1","ha","4968597.4998","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2013","2013","3050","FAO TIER 1","ha","1932466.2012","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2014","2014","3050","FAO TIER 1","ha","4279207.7274","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2015","2015","3050","FAO TIER 1","ha","2187580.3637","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2016","2016","3050","FAO TIER 1","ha","2336907.5928","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2017","2017","3050","FAO TIER 1","ha","2269962.8219","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2018","2018","3050","FAO TIER 1","ha","3100867.1263","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2019","2019","3050","FAO TIER 1","ha","2277705.1248","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2020","2020","3050","FAO TIER 1","ha","1783443.9244","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6789","Woody savanna","2021","2021","3050","FAO TIER 1","ha","3817693.3328","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2001","2001","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2002","2002","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2003","2003","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2004","2004","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2005","2005","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2006","2006","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2007","2007","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2008","2008","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2009","2009","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2010","2010","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2011","2011","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2012","2012","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2013","2013","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2014","2014","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2015","2015","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2016","2016","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2017","2017","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2018","2018","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2019","2019","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2020","2020","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","150","Europe","7246","Burned Area","6993","Fires in organic soils","2021","2021","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2001","2001","3050","FAO TIER 1","ha","44841.867","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2002","2002","3050","FAO TIER 1","ha","63407.4467","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2003","2003","3050","FAO TIER 1","ha","35601.8471","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2004","2004","3050","FAO TIER 1","ha","96252.5705","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2005","2005","3050","FAO TIER 1","ha","39520.3059","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2006","2006","3050","FAO TIER 1","ha","27107.8046","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2007","2007","3050","FAO TIER 1","ha","11443.12","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2008","2008","3050","FAO TIER 1","ha","16493.2138","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2009","2009","3050","FAO TIER 1","ha","54008.8547","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2010","2010","3050","FAO TIER 1","ha","9661.4536","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2011","2011","3050","FAO TIER 1","ha","34683.3954","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2012","2012","3050","FAO TIER 1","ha","41084.7289","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2013","2013","3050","FAO TIER 1","ha","32199.7836","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2014","2014","3050","FAO TIER 1","ha","42318.5416","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2015","2015","3050","FAO TIER 1","ha","168004.7809","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2016","2016","3050","FAO TIER 1","ha","25289.6177","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2017","2017","3050","FAO TIER 1","ha","23258.3028","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2018","2018","3050","FAO TIER 1","ha","115553.6882","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2019","2019","3050","FAO TIER 1","ha","26036.4671","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2020","2020","3050","FAO TIER 1","ha","14740.656","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6796","Humid tropical forest","2021","2021","3050","FAO TIER 1","ha","20105.6185","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2001","2001","3050","FAO TIER 1","ha","454234.5935","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2002","2002","3050","FAO TIER 1","ha","728031.9688","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2003","2003","3050","FAO TIER 1","ha","1158465.5489","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2004","2004","3050","FAO TIER 1","ha","122344.2975","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2005","2005","3050","FAO TIER 1","ha","86089.6926","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2006","2006","3050","FAO TIER 1","ha","957951.337","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2007","2007","3050","FAO TIER 1","ha","354185.6075","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2008","2008","3050","FAO TIER 1","ha","59981.9522","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2009","2009","3050","FAO TIER 1","ha","516291.7038","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2010","2010","3050","FAO TIER 1","ha","89686.3705","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2011","2011","3050","FAO TIER 1","ha","178640.788","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2012","2012","3050","FAO TIER 1","ha","286647.2084","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2013","2013","3050","FAO TIER 1","ha","471318.0499","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2014","2014","3050","FAO TIER 1","ha","331180.2629","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2015","2015","3050","FAO TIER 1","ha","247923.3498","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2016","2016","3050","FAO TIER 1","ha","276845.6426","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2017","2017","3050","FAO TIER 1","ha","174394.9111","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2018","2018","3050","FAO TIER 1","ha","226761.4052","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2019","2019","3050","FAO TIER 1","ha","3269553.085","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2020","2020","3050","FAO TIER 1","ha","1795797.9781","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6797","Other forest","2021","2021","3050","FAO TIER 1","ha","52494.042","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2001","2001","3050","FAO TIER 1","ha","2793663.3749","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2002","2002","3050","FAO TIER 1","ha","1545270.3421","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2003","2003","3050","FAO TIER 1","ha","793264.8655","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2004","2004","3050","FAO TIER 1","ha","1504051.3233","E","Estimated value",""
"GI","Emissions from Fires","009","Oceania","7246","Burned Area","6791","Closed shrubland","2005","2005","3050","FAO TIER 1","ha","1135712.0552","E","Estimated value",""
